tweet_id,timestamp,text,name,numerator,denominator,dog_stage,rating_ratio,dog_breed50,dog_breed60,dog_breed70,dog_breed80,dog_breed90,favorite_count,retweet_count
805207613751304193,2016-12-04 00:30:29+00:00,This is Shooter. He's doing quite the snowy zoom. 12/10 ,Shooter,12.0,10.0,None,1.2,None,None,None,None,None,8165.0,1803.0
804738756058218496,2016-12-02 17:27:25+00:00,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 ,Django,12.0,10.0,None,1.2,tibetan mastiff,tibetan mastiff,tibetan mastiff,tibetan mastiff,tibetan mastiff,14350.0,4053.0
804475857670639616,2016-12-02 00:02:45+00:00,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
",None,13.0,10.0,None,1.3,,,,,,6415.0,2127.0
804413760345620481,2016-12-01 19:56:00+00:00,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft ,Rusty,13.0,10.0,None,1.3,None,None,None,None,None,0.0,3400.0
804026241225523202,2016-11-30 18:16:08+00:00,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly ,Bo,13.0,10.0,None,1.3,None,None,None,None,None,46683.0,17049.0
803773340896923648,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry ,Diogi,12.0,10.0,None,1.2,miniature pinscher,miniature pinscher,miniature pinscher,miniature pinscher,None,10522.0,2909.0
803692223237865472,2016-11-29 20:08:52+00:00,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) ,None,13.0,10.0,None,1.3,lakeland terrier,None,None,None,None,0.0,7835.0
803638050916102144,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 ,None,13.0,10.0,None,1.3,None,None,None,None,None,11481.0,4354.0
803380650405482500,2016-11-28 23:30:47+00:00,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 ,Sonny,12.0,10.0,None,1.2,None,None,None,None,None,8123.0,1962.0
803321560782307329,2016-11-28 19:35:59+00:00,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af ,Philbert,11.0,10.0,None,1.1,,,,,,0.0,5615.0
803276597545603072,2016-11-28 16:37:19+00:00,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,Winston,11.0,10.0,None,1.1,None,None,None,None,None,10508.0,2598.0
802952499103731712,2016-11-27 19:09:28+00:00,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,Marley,12.0,10.0,None,1.2,chow,chow,chow,chow,chow,9442.0,2113.0
802624713319034886,2016-11-26 21:26:58+00:00,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing ",None,12.0,10.0,None,1.2,None,None,None,None,None,0.0,3075.0
802600418706604034,2016-11-26 19:50:26+00:00,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable ,Bailey,11.0,10.0,None,1.1,,,,,,7448.0,1551.0
802572683846291456,2016-11-26 18:00:13+00:00,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,Winnie,12.0,10.0,None,1.2,golden retriever,golden retriever,None,None,None,9371.0,2651.0
802323869084381190,2016-11-26 01:31:31+00:00,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful ,Severus,13.0,10.0,None,1.3,None,None,None,None,None,16972.0,6154.0
802265048156610565,2016-11-25 21:37:47+00:00,"Like doggo, like pupper version 2. Both 11/10 ",None,11.0,10.0,doggo,1.1,labrador retriever,labrador retriever,labrador retriever,labrador retriever,None,6915.0,1439.0
802247111496568832,2016-11-25 20:26:31+00:00,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare ,None,13.0,10.0,None,1.3,chihuahua,chihuahua,chihuahua,None,None,,
802239329049477120,2016-11-25 19:55:35+00:00,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo ,Loki,12.0,10.0,None,1.2,None,None,None,None,None,9495.0,2759.0
802185808107208704,2016-11-25 16:22:55+00:00,"RT @ChinoChinako: They're good products, Brent

Mug holds drinks; hoodie is comfy af. 13/10 

Puppy Aika h*cking agrees. @dog_rates ",None,13.0,10.0,None,1.3,,,,,,0.0,280.0
801958328846974976,2016-11-25 01:18:59+00:00,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,Ronnie,12.0,10.0,None,1.2,None,None,None,None,None,8094.0,1800.0
801854953262350336,2016-11-24 18:28:13+00:00,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,None,11.0,10.0,None,1.1,,,,,,1851.0,249.0
801538201127157760,2016-11-23 21:29:33+00:00,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,Wallace,12.0,10.0,None,1.2,pembroke,None,None,None,None,8585.0,2181.0
801285448605831168,2016-11-23 04:45:12+00:00,oh h*ck 10/10 ,None,10.0,10.0,None,1.0,None,None,None,None,None,6339.0,870.0
801127390143516673,2016-11-22 18:17:08+00:00,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well ,Anakin,11.0,10.0,doggo,1.1,,,,,,0.0,4172.0
801115127852503040,2016-11-22 17:28:25+00:00,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine ,Bones,12.0,10.0,doggo,1.2,dalmatian,dalmatian,dalmatian,dalmatian,None,8459.0,2218.0
800859414831898624,2016-11-22 00:32:18+00:00,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,None,11.0,10.0,doggo,1.1,,,,,,720.0,101.0
800855607700029440,2016-11-22 00:17:10+00:00,RT @Lin_Manuel: 11/10 would recommend. ,None,11.0,10.0,None,1.1,,,,,,0.0,1700.0
800751577355128832,2016-11-21 17:23:47+00:00,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 ,Mauve,12.0,10.0,None,1.2,cocker spaniel,cocker spaniel,cocker spaniel,None,None,11029.0,2942.0
800513324630806528,2016-11-21 01:37:04+00:00,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 ,Chef,11.0,10.0,None,1.1,pembroke,pembroke,pembroke,pembroke,None,13755.0,3168.0
800459316964663297,2016-11-20 22:02:27+00:00,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely ,None,12.0,10.0,None,1.2,None,None,None,None,None,9942.0,2279.0
800443802682937345,2016-11-20 21:00:48+00:00,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper ,Sampson,11.0,10.0,None,1.1,None,None,None,None,None,0.0,4555.0
800388270626521089,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer ,Doc,12.0,10.0,None,1.2,None,None,None,None,None,11691.0,2963.0
800188575492947969,2016-11-20 04:06:37+00:00,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper ,Bo,11.0,10.0,None,1.1,,,,,,0.0,4174.0
800018252395122689,2016-11-19 16:49:49+00:00,Here's a doggo doin a struggle. 11/10 much determined ,None,11.0,10.0,doggo,1.1,None,None,None,None,None,29760.0,13911.0
799774291445383169,2016-11-19 00:40:24+00:00,This is Tucker. He would like a hug. 13/10 someone hug him ,Tucker,13.0,10.0,None,1.3,None,None,None,None,None,0.0,4943.0
799757965289017345,2016-11-18 23:35:32+00:00,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back ,Sobe,13.0,10.0,doggo,1.3,None,None,None,None,None,8793.0,2282.0
799422933579902976,2016-11-18 01:24:14+00:00,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly ,Longfellow,12.0,10.0,None,1.2,miniature pinscher,None,None,None,None,8439.0,2038.0
799308762079035393,2016-11-17 17:50:33+00:00,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS ,None,14.0,10.0,None,1.4,,,,,,0.0,5790.0
799297110730567681,2016-11-17 17:04:16+00:00,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet ,Jeffrey,11.0,10.0,None,1.1,malamute,malamute,malamute,malamute,malamute,10370.0,2922.0
799063482566066176,2016-11-17 01:35:54+00:00,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish ,Mister,11.0,10.0,None,1.1,None,None,None,None,None,8459.0,2608.0
798933969379225600,2016-11-16 17:01:16+00:00,This is Iroh. He's in a predicament. 12/10 someone help him ,Iroh,12.0,10.0,None,1.2,siberian husky,siberian husky,siberian husky,None,None,13749.0,4736.0
798925684722855936,2016-11-16 16:28:21+00:00,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow ,Shadow,11.0,10.0,None,1.1,west highland white terrier,None,None,None,None,7818.0,1510.0
798705661114773508,2016-11-16 01:54:03+00:00,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper ",Baloo,11.0,10.0,None,1.1,,,,,,0.0,6992.0
798701998996647937,2016-11-16 01:39:30+00:00,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 ,None,10.0,10.0,None,1.0,,,,,,0.0,8221.0
798697898615730177,2016-11-16 01:23:12+00:00,This is Stubert. He just arrived. 10/10 ,Stubert,10.0,10.0,None,1.0,labrador retriever,labrador retriever,labrador retriever,labrador retriever,None,0.0,6860.0
798694562394996736,2016-11-16 01:09:57+00:00,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both ",None,12.0,10.0,None,1.2,chihuahua,chihuahua,None,None,None,0.0,5245.0
798686750113755136,2016-11-16 00:38:54+00:00,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell ",Jack,11.0,10.0,None,1.1,,,,,,0.0,2460.0
798682547630837760,2016-11-16 00:22:12+00:00,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 ,None,8.0,10.0,None,0.8,,,,,,0.0,4975.0
798673117451325440,2016-11-15 23:44:44+00:00,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 ",None,13.0,10.0,None,1.3,None,None,None,None,None,0.0,5868.0
798665375516884993,2016-11-15 23:13:58+00:00,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable ,Lola,10.0,10.0,None,1.0,None,None,None,None,None,0.0,4116.0
798644042770751489,2016-11-15 21:49:12+00:00,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull ,Paull,10.0,10.0,None,1.0,None,None,None,None,None,0.0,1962.0
798628517273620480,2016-11-15 20:47:30+00:00,This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles ,None,12.0,10.0,None,1.2,beagle,beagle,None,None,None,0.0,2083.0
798585098161549313,2016-11-15 17:54:59+00:00,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 ,Timison,10.0,10.0,None,1.0,,,,,,0.0,6031.0
798576900688019456,2016-11-15 17:22:24+00:00,Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 ,None,1.0,10.0,None,0.1,,,,,,0.0,6172.0
798340744599797760,2016-11-15 01:44:00+00:00,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom ,Davey,11.0,10.0,None,1.1,papillon,None,None,None,None,0.0,3549.0
798209839306514432,2016-11-14 17:03:50+00:00,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 ,Cooper,13.0,10.0,None,1.3,pekinese,None,None,None,None,10888.0,2708.0
797971864723324932,2016-11-14 01:18:12+00:00,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af ,None,12.0,10.0,None,1.2,None,None,None,None,None,12185.0,3299.0
797545162159308800,2016-11-12 21:02:38+00:00,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately ,Cassie,12.0,10.0,None,1.2,pembroke,pembroke,pembroke,pembroke,pembroke,15202.0,5134.0
797236660651966464,2016-11-12 00:36:46+00:00,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser ,Pancake,12.0,10.0,None,1.2,collie,collie,collie,None,None,20916.0,6991.0
797165961484890113,2016-11-11 19:55:50+00:00,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,None,11.0,10.0,None,1.1,,,,,,236.0,28.0
796904159865868288,2016-11-11 02:35:32+00:00,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible ,Tyrone,11.0,10.0,None,1.1,,,,,,0.0,9409.0
796865951799083009,2016-11-11 00:03:42+00:00,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet ,Tyr,12.0,10.0,None,1.2,cardigan,cardigan,cardigan,cardigan,None,8047.0,2017.0
796759840936919040,2016-11-10 17:02:03+00:00,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up ,Romeo,11.0,10.0,None,1.1,None,None,None,None,None,12413.0,3229.0
796563435802726400,2016-11-10 04:01:37+00:00,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend ,None,13.0,10.0,None,1.3,,,,,,0.0,7698.0
796484825502875648,2016-11-09 22:49:15+00:00,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere ,None,12.0,10.0,doggo,1.2,None,None,None,None,None,7951.0,1863.0
796387464403357696,2016-11-09 16:22:22+00:00,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well ,Snicku,12.0,10.0,None,1.2,None,None,None,None,None,11535.0,4388.0
796177847564038144,2016-11-09 02:29:25+00:00,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby ,Ruby,11.0,10.0,None,1.1,golden retriever,golden retriever,None,None,None,0.0,15105.0
796125600683540480,2016-11-08 23:01:49+00:00,"#ImWithThor 13/10
",None,13.0,10.0,None,1.3,,,,,,5193.0,1899.0
796116448414461957,2016-11-08 22:25:27+00:00,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 ,None,11.0,10.0,None,1.1,cardigan,cardigan,cardigan,None,None,9563.0,2554.0
796080075804475393,2016-11-08 20:00:55+00:00,This is Yogi. He's 98% floof. Snuggable af. 12/10 ,Yogi,12.0,10.0,None,1.2,chow,chow,chow,chow,chow,8871.0,2450.0
796031486298386433,2016-11-08 16:47:50+00:00,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful ,Daisy,13.0,10.0,None,1.3,golden retriever,golden retriever,golden retriever,golden retriever,None,11331.0,3920.0
795464331001561088,2016-11-07 03:14:10+00:00,Elder doggo does a splash. Both 13/10 incredible stuff ,None,13.0,10.0,doggo,1.3,None,None,None,None,None,52135.0,25051.0
795400264262053889,2016-11-06 22:59:35+00:00,This is Brody. He's trying to make the same face as the football. 12/10 ,Brody,12.0,10.0,None,1.2,golden retriever,golden retriever,golden retriever,golden retriever,golden retriever,10567.0,3050.0
794983741416415232,2016-11-05 19:24:28+00:00,This is Rizzy. She smiles a lot. 12/10 contagious af ,Rizzy,12.0,10.0,None,1.2,None,None,None,None,None,0.0,3558.0
794926597468000259,2016-11-05 15:37:24+00:00,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop ,Mack,12.0,10.0,None,1.2,None,None,None,None,None,10772.0,2436.0
794355576146903043,2016-11-04 01:48:22+00:00,This is Butter. She can have whatever she wants forever. 12/10 would hug softly ,Butter,12.0,10.0,None,1.2,cocker spaniel,None,None,None,None,0.0,10873.0
794332329137291264,2016-11-04 00:15:59+00:00,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy ,Nimbus,12.0,10.0,None,1.2,samoyed,samoyed,samoyed,samoyed,samoyed,10037.0,2810.0
794205286408003585,2016-11-03 15:51:10+00:00,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af ,Laika,14.0,10.0,None,1.4,None,None,None,None,None,9643.0,3506.0
793845145112371200,2016-11-02 16:00:06+00:00,This is Clark. He was just caught wearing pants. 13/10 game-changing af ,Clark,13.0,10.0,None,1.3,old english sheepdog,old english sheepdog,old english sheepdog,None,None,9664.0,1974.0
793614319594401792,2016-11-02 00:42:53+00:00,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 ,None,13.0,10.0,None,1.3,golden retriever,golden retriever,golden retriever,None,None,0.0,3306.0
793601777308463104,2016-11-01 23:53:02+00:00,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug ,Dobby,12.0,10.0,None,1.2,miniature pinscher,None,None,None,None,8367.0,1717.0
793500921481273345,2016-11-01 17:12:16+00:00,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 ,Fiona,12.0,10.0,None,1.2,None,None,None,None,None,11201.0,2511.0
793271401113350145,2016-11-01 02:00:14+00:00,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af ,Dave,12.0,10.0,None,1.2,None,None,None,None,None,9093.0,2520.0
